Table ID,Line,UniqueID,Stub,Data Release
B20005C,65,B20005C_065,"$35,000 to $39,999",
B20005C,66,B20005C_066,"$40,000 to $44,999",
B20005C,67,B20005C_067,"$45,000 to $49,999",
B20005C,68,B20005C_068,"$50,000 to $54,999",
B20005C,69,B20005C_069,"$55,000 to $64,999",
B20005C,70,B20005C_070,"$65,000 to $74,999",
B20005C,71,B20005C_071,"$75,000 to $99,999",
B20005C,72,B20005C_072,"$100,000 or more",
B20005C,73,B20005C_073,Other:,
B20005C,74,B20005C_074,No earnings,
B20005C,75,B20005C_075,With earnings:,
B20005C,76,B20005C_076,"$1 to $2,499 or loss",
B20005C,77,B20005C_077,"$2,500 to $4,999",
B20005C,78,B20005C_078,"$5,000 to $7,499",
B20005C,79,B20005C_079,"$7,500 to $9,999",
B20005C,80,B20005C_080,"$10,000 to $12,499",
B20005C,81,B20005C_081,"$12,500 to $14,999",
B20005C,82,B20005C_082,"$15,000 to $17,499",
B20005C,83,B20005C_083,"$17,500 to $19,999",
B20005C,84,B20005C_084,"$20,000 to $22,499",
B20005C,85,B20005C_085,"$22,500 to $24,999",
B20005C,86,B20005C_086,"$25,000 to $29,999",
B20005C,87,B20005C_087,"$30,000 to $34,999",
B20005C,88,B20005C_088,"$35,000 to $39,999",
B20005C,89,B20005C_089,"$40,000 to $44,999",
B20005C,90,B20005C_090,"$45,000 to $49,999",
B20005C,91,B20005C_091,"$50,000 to $54,999",
B20005C,92,B20005C_092,"$55,000 to $64,999",
B20005C,93,B20005C_093,"$65,000 to $74,999",
B20005C,94,B20005C_094,"$75,000 to $99,999",
B20005C,95,B20005C_095,"$100,000 or more",
,,,,
B20005D, ,,SEX BY WORK EXPERIENCE IN THE PAST 12 MONTHS BY EARNINGS IN THE PAST 12 MONTHS (IN 2018 INFLATION-ADJUSTED DOLLARS) FOR THE POPULATION 16 YEARS AND OVER (ASIAN ALONE),"1,5"
B20005D, ,,Universe:  Asian alone population 16 years and over,
B20005D,1,B20005D_001,Total:,
B20005D,2,B20005D_002,Male:,
B20005D,3,B20005D_003,"Worked full-time, year-round in the past 12 months:",
B20005D,4,B20005D_004,No earnings,
B20005D,5,B20005D_005,With earnings:,
B20005D,6,B20005D_006,"$1 to $2,499 or loss",
B20005D,7,B20005D_007,"$2,500 to $4,999",
B20005D,8,B20005D_008,"$5,000 to $7,499",
B20005D,9,B20005D_009,"$7,500 to $9,999",
B20005D,10,B20005D_010,"$10,000 to $12,499",
B20005D,11,B20005D_011,"$12,500 to $14,999",
B20005D,12,B20005D_012,"$15,000 to $17,499",
B20005D,13,B20005D_013,"$17,500 to $19,999",
B20005D,14,B20005D_014,"$20,000 to $22,499",
B20005D,15,B20005D_015,"$22,500 to $24,999",
B20005D,16,B20005D_016,"$25,000 to $29,999",
B20005D,17,B20005D_017,"$30,000 to $34,999",
B20005D,18,B20005D_018,"$35,000 to $39,999",
B20005D,19,B20005D_019,"$40,000 to $44,999",
B20005D,20,B20005D_020,"$45,000 to $49,999",
B20005D,21,B20005D_021,"$50,000 to $54,999",
B20005D,22,B20005D_022,"$55,000 to $64,999",
B20005D,23,B20005D_023,"$65,000 to $74,999",
B20005D,24,B20005D_024,"$75,000 to $99,999",
B20005D,25,B20005D_025,"$100,000 or more",
B20005D,26,B20005D_026,Other:,
B20005D,27,B20005D_027,No earnings,
B20005D,28,B20005D_028,With earnings:,
B20005D,29,B20005D_029,"$1 to $2,499 or loss",
B20005D,30,B20005D_030,"$2,500 to $4,999",
B20005D,31,B20005D_031,"$5,000 to $7,499",
B20005D,32,B20005D_032,"$7,500 to $9,999",
B20005D,33,B20005D_033,"$10,000 to $12,499",
B20005D,34,B20005D_034,"$12,500 to $14,999",
B20005D,35,B20005D_035,"$15,000 to $17,499",
B20005D,36,B20005D_036,"$17,500 to $19,999",
B20005D,37,B20005D_037,"$20,000 to $22,499",
B20005D,38,B20005D_038,"$22,500 to $24,999",
B20005D,39,B20005D_039,"$25,000 to $29,999",
B20005D,40,B20005D_040,"$30,000 to $34,999",
B20005D,41,B20005D_041,"$35,000 to $39,999",
B20005D,42,B20005D_042,"$40,000 to $44,999",
B20005D,43,B20005D_043,"$45,000 to $49,999",
B20005D,44,B20005D_044,"$50,000 to $54,999",
B20005D,45,B20005D_045,"$55,000 to $64,999",
B20005D,46,B20005D_046,"$65,000 to $74,999",
B20005D,47,B20005D_047,"$75,000 to $99,999",
B20005D,48,B20005D_048,"$100,000 or more",
B20005D,49,B20005D_049,Female:,
B20005D,50,B20005D_050,"Worked full-time, year-round in the past 12 months:",
B20005D,51,B20005D_051,No earnings,
B20005D,52,B20005D_052,With earnings:,
B20005D,53,B20005D_053,"$1 to $2,499 or loss",
B20005D,54,B20005D_054,"$2,500 to $4,999",
B20005D,55,B20005D_055,"$5,000 to $7,499",
B20005D,56,B20005D_056,"$7,500 to $9,999",
B20005D,57,B20005D_057,"$10,000 to $12,499",
B20005D,58,B20005D_058,"$12,500 to $14,999",
B20005D,59,B20005D_059,"$15,000 to $17,499",
B20005D,60,B20005D_060,"$17,500 to $19,999",
B20005D,61,B20005D_061,"$20,000 to $22,499",
B20005D,62,B20005D_062,"$22,500 to $24,999",
B20005D,63,B20005D_063,"$25,000 to $29,999",
B20005D,64,B20005D_064,"$30,000 to $34,999",
B20005D,65,B20005D_065,"$35,000 to $39,999",
B20005D,66,B20005D_066,"$40,000 to $44,999",
B20005D,67,B20005D_067,"$45,000 to $49,999",
B20005D,68,B20005D_068,"$50,000 to $54,999",
B20005D,69,B20005D_069,"$55,000 to $64,999",
B20005D,70,B20005D_070,"$65,000 to $74,999",
B20005D,71,B20005D_071,"$75,000 to $99,999",
B20005D,72,B20005D_072,"$100,000 or more",
B20005D,73,B20005D_073,Other:,
B20005D,74,B20005D_074,No earnings,
B20005D,75,B20005D_075,With earnings:,
B20005D,76,B20005D_076,"$1 to $2,499 or loss",
B20005D,77,B20005D_077,"$2,500 to $4,999",
B20005D,78,B20005D_078,"$5,000 to $7,499",
B20005D,79,B20005D_079,"$7,500 to $9,999",
B20005D,80,B20005D_080,"$10,000 to $12,499",
B20005D,81,B20005D_081,"$12,500 to $14,999",
B20005D,82,B20005D_082,"$15,000 to $17,499",
B20005D,83,B20005D_083,"$17,500 to $19,999",
B20005D,84,B20005D_084,"$20,000 to $22,499",
B20005D,85,B20005D_085,"$22,500 to $24,999",
B20005D,86,B20005D_086,"$25,000 to $29,999",
B20005D,87,B20005D_087,"$30,000 to $34,999",
B20005D,88,B20005D_088,"$35,000 to $39,999",
B20005D,89,B20005D_089,"$40,000 to $44,999",
B20005D,90,B20005D_090,"$45,000 to $49,999",
B20005D,91,B20005D_091,"$50,000 to $54,999",
B20005D,92,B20005D_092,"$55,000 to $64,999",
B20005D,93,B20005D_093,"$65,000 to $74,999",
B20005D,94,B20005D_094,"$75,000 to $99,999",
B20005D,95,B20005D_095,"$100,000 or more",
,,,,
B20005E, ,,SEX BY WORK EXPERIENCE IN THE PAST 12 MONTHS BY EARNINGS IN THE PAST 12 MONTHS (IN 2018 INFLATION-ADJUSTED DOLLARS) FOR THE POPULATION 16 YEARS AND OVER (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),"1,5"
B20005E, ,,Universe:  Native Hawaiian and Other Pacific Islander alone population 16 years and over,
B20005E,1,B20005E_001,Total:,
B20005E,2,B20005E_002,Male:,
B20005E,3,B20005E_003,"Worked full-time, year-round in the past 12 months:",
B20005E,4,B20005E_004,No earnings,
B20005E,5,B20005E_005,With earnings:,
B20005E,6,B20005E_006,"$1 to $2,499 or loss",
B20005E,7,B20005E_007,"$2,500 to $4,999",
B20005E,8,B20005E_008,"$5,000 to $7,499",
B20005E,9,B20005E_009,"$7,500 to $9,999",
B20005E,10,B20005E_010,"$10,000 to $12,499",
B20005E,11,B20005E_011,"$12,500 to $14,999",
B20005E,12,B20005E_012,"$15,000 to $17,499",
B20005E,13,B20005E_013,"$17,500 to $19,999",
B20005E,14,B20005E_014,"$20,000 to $22,499",
B20005E,15,B20005E_015,"$22,500 to $24,999",
B20005E,16,B20005E_016,"$25,000 to $29,999",
B20005E,17,B20005E_017,"$30,000 to $34,999",
B20005E,18,B20005E_018,"$35,000 to $39,999",
B20005E,19,B20005E_019,"$40,000 to $44,999",
B20005E,20,B20005E_020,"$45,000 to $49,999",
B20005E,21,B20005E_021,"$50,000 to $54,999",
B20005E,22,B20005E_022,"$55,000 to $64,999",
B20005E,23,B20005E_023,"$65,000 to $74,999",
B20005E,24,B20005E_024,"$75,000 to $99,999",
B20005E,25,B20005E_025,"$100,000 or more",
B20005E,26,B20005E_026,Other:,
B20005E,27,B20005E_027,No earnings,
B20005E,28,B20005E_028,With earnings:,
B20005E,29,B20005E_029,"$1 to $2,499 or loss",
B20005E,30,B20005E_030,"$2,500 to $4,999",
B20005E,31,B20005E_031,"$5,000 to $7,499",
B20005E,32,B20005E_032,"$7,500 to $9,999",
B20005E,33,B20005E_033,"$10,000 to $12,499",
B20005E,34,B20005E_034,"$12,500 to $14,999",
B20005E,35,B20005E_035,"$15,000 to $17,499",
B20005E,36,B20005E_036,"$17,500 to $19,999",
B20005E,37,B20005E_037,"$20,000 to $22,499",
B20005E,38,B20005E_038,"$22,500 to $24,999",
B20005E,39,B20005E_039,"$25,000 to $29,999",
B20005E,40,B20005E_040,"$30,000 to $34,999",
B20005E,41,B20005E_041,"$35,000 to $39,999",
B20005E,42,B20005E_042,"$40,000 to $44,999",
B20005E,43,B20005E_043,"$45,000 to $49,999",
B20005E,44,B20005E_044,"$50,000 to $54,999",
B20005E,45,B20005E_045,"$55,000 to $64,999",
B20005E,46,B20005E_046,"$65,000 to $74,999",
B20005E,47,B20005E_047,"$75,000 to $99,999",
B20005E,48,B20005E_048,"$100,000 or more",
B20005E,49,B20005E_049,Female:,
B20005E,50,B20005E_050,"Worked full-time, year-round in the past 12 months:",
B20005E,51,B20005E_051,No earnings,
B20005E,52,B20005E_052,With earnings:,
B20005E,53,B20005E_053,"$1 to $2,499 or loss",
B20005E,54,B20005E_054,"$2,500 to $4,999",
B20005E,55,B20005E_055,"$5,000 to $7,499",
B20005E,56,B20005E_056,"$7,500 to $9,999",
B20005E,57,B20005E_057,"$10,000 to $12,499",
B20005E,58,B20005E_058,"$12,500 to $14,999",
B20005E,59,B20005E_059,"$15,000 to $17,499",
B20005E,60,B20005E_060,"$17,500 to $19,999",
B20005E,61,B20005E_061,"$20,000 to $22,499",
B20005E,62,B20005E_062,"$22,500 to $24,999",
B20005E,63,B20005E_063,"$25,000 to $29,999",
B20005E,64,B20005E_064,"$30,000 to $34,999",
B20005E,65,B20005E_065,"$35,000 to $39,999",
B20005E,66,B20005E_066,"$40,000 to $44,999",
B20005E,67,B20005E_067,"$45,000 to $49,999",
B20005E,68,B20005E_068,"$50,000 to $54,999",
B20005E,69,B20005E_069,"$55,000 to $64,999",
B20005E,70,B20005E_070,"$65,000 to $74,999",
B20005E,71,B20005E_071,"$75,000 to $99,999",
B20005E,72,B20005E_072,"$100,000 or more",
B20005E,73,B20005E_073,Other:,
B20005E,74,B20005E_074,No earnings,
B20005E,75,B20005E_075,With earnings:,
B20005E,76,B20005E_076,"$1 to $2,499 or loss",
B20005E,77,B20005E_077,"$2,500 to $4,999",
B20005E,78,B20005E_078,"$5,000 to $7,499",
B20005E,79,B20005E_079,"$7,500 to $9,999",
B20005E,80,B20005E_080,"$10,000 to $12,499",
B20005E,81,B20005E_081,"$12,500 to $14,999",
B20005E,82,B20005E_082,"$15,000 to $17,499",
B20005E,83,B20005E_083,"$17,500 to $19,999",
B20005E,84,B20005E_084,"$20,000 to $22,499",
B20005E,85,B20005E_085,"$22,500 to $24,999",
B20005E,86,B20005E_086,"$25,000 to $29,999",
B20005E,87,B20005E_087,"$30,000 to $34,999",
B20005E,88,B20005E_088,"$35,000 to $39,999",
B20005E,89,B20005E_089,"$40,000 to $44,999",
B20005E,90,B20005E_090,"$45,000 to $49,999",
B20005E,91,B20005E_091,"$50,000 to $54,999",
B20005E,92,B20005E_092,"$55,000 to $64,999",
B20005E,93,B20005E_093,"$65,000 to $74,999",
B20005E,94,B20005E_094,"$75,000 to $99,999",
B20005E,95,B20005E_095,"$100,000 or more",
,,,,
B20005F, ,,SEX BY WORK EXPERIENCE IN THE PAST 12 MONTHS BY EARNINGS IN THE PAST 12 MONTHS (IN 2018 INFLATION-ADJUSTED DOLLARS) FOR THE POPULATION 16 YEARS AND OVER (SOME OTHER RACE ALONE),"1,5"
B20005F, ,,Universe:  Some other race alone population 16 years and over,
B20005F,1,B20005F_001,Total:,
B20005F,2,B20005F_002,Male:,
B20005F,3,B20005F_003,"Worked full-time, year-round in the past 12 months:",
B20005F,4,B20005F_004,No earnings,
B20005F,5,B20005F_005,With earnings:,
B20005F,6,B20005F_006,"$1 to $2,499 or loss",
B20005F,7,B20005F_007,"$2,500 to $4,999",
B20005F,8,B20005F_008,"$5,000 to $7,499",
B20005F,9,B20005F_009,"$7,500 to $9,999",
B20005F,10,B20005F_010,"$10,000 to $12,499",
B20005F,11,B20005F_011,"$12,500 to $14,999",
B20005F,12,B20005F_012,"$15,000 to $17,499",
B20005F,13,B20005F_013,"$17,500 to $19,999",
B20005F,14,B20005F_014,"$20,000 to $22,499",
B20005F,15,B20005F_015,"$22,500 to $24,999",
B20005F,16,B20005F_016,"$25,000 to $29,999",
B20005F,17,B20005F_017,"$30,000 to $34,999",
B20005F,18,B20005F_018,"$35,000 to $39,999",
B20005F,19,B20005F_019,"$40,000 to $44,999",
B20005F,20,B20005F_020,"$45,000 to $49,999",
B20005F,21,B20005F_021,"$50,000 to $54,999",
B20005F,22,B20005F_022,"$55,000 to $64,999",
B20005F,23,B20005F_023,"$65,000 to $74,999",
B20005F,24,B20005F_024,"$75,000 to $99,999",
B20005F,25,B20005F_025,"$100,000 or more",
B20005F,26,B20005F_026,Other:,
B20005F,27,B20005F_027,No earnings,
B20005F,28,B20005F_028,With earnings:,
B20005F,29,B20005F_029,"$1 to $2,499 or loss",
B20005F,30,B20005F_030,"$2,500 to $4,999",
B20005F,31,B20005F_031,"$5,000 to $7,499",
B20005F,32,B20005F_032,"$7,500 to $9,999",
B20005F,33,B20005F_033,"$10,000 to $12,499",
B20005F,34,B20005F_034,"$12,500 to $14,999",
B20005F,35,B20005F_035,"$15,000 to $17,499",
B20005F,36,B20005F_036,"$17,500 to $19,999",
B20005F,37,B20005F_037,"$20,000 to $22,499",
B20005F,38,B20005F_038,"$22,500 to $24,999",
B20005F,39,B20005F_039,"$25,000 to $29,999",
B20005F,40,B20005F_040,"$30,000 to $34,999",
B20005F,41,B20005F_041,"$35,000 to $39,999",
B20005F,42,B20005F_042,"$40,000 to $44,999",
B20005F,43,B20005F_043,"$45,000 to $49,999",
B20005F,44,B20005F_044,"$50,000 to $54,999",
B20005F,45,B20005F_045,"$55,000 to $64,999",
B20005F,46,B20005F_046,"$65,000 to $74,999",
B20005F,47,B20005F_047,"$75,000 to $99,999",
B20005F,48,B20005F_048,"$100,000 or more",
B20005F,49,B20005F_049,Female:,
B20005F,50,B20005F_050,"Worked full-time, year-round in the past 12 months:",
B20005F,51,B20005F_051,No earnings,
B20005F,52,B20005F_052,With earnings:,
B20005F,53,B20005F_053,"$1 to $2,499 or loss",
B20005F,54,B20005F_054,"$2,500 to $4,999",
B20005F,55,B20005F_055,"$5,000 to $7,499",
B20005F,56,B20005F_056,"$7,500 to $9,999",
B20005F,57,B20005F_057,"$10,000 to $12,499",
B20005F,58,B20005F_058,"$12,500 to $14,999",
B20005F,59,B20005F_059,"$15,000 to $17,499",
B20005F,60,B20005F_060,"$17,500 to $19,999",
B20005F,61,B20005F_061,"$20,000 to $22,499",
B20005F,62,B20005F_062,"$22,500 to $24,999",
B20005F,63,B20005F_063,"$25,000 to $29,999",
B20005F,64,B20005F_064,"$30,000 to $34,999",
B20005F,65,B20005F_065,"$35,000 to $39,999",
B20005F,66,B20005F_066,"$40,000 to $44,999",
B20005F,67,B20005F_067,"$45,000 to $49,999",
B20005F,68,B20005F_068,"$50,000 to $54,999",
B20005F,69,B20005F_069,"$55,000 to $64,999",
B20005F,70,B20005F_070,"$65,000 to $74,999",
B20005F,71,B20005F_071,"$75,000 to $99,999",
B20005F,72,B20005F_072,"$100,000 or more",
B20005F,73,B20005F_073,Other:,
B20005F,74,B20005F_074,No earnings,
B20005F,75,B20005F_075,With earnings:,
B20005F,76,B20005F_076,"$1 to $2,499 or loss",
B20005F,77,B20005F_077,"$2,500 to $4,999",
B20005F,78,B20005F_078,"$5,000 to $7,499",
B20005F,79,B20005F_079,"$7,500 to $9,999",
B20005F,80,B20005F_080,"$10,000 to $12,499",
B20005F,81,B20005F_081,"$12,500 to $14,999",
B20005F,82,B20005F_082,"$15,000 to $17,499",
B20005F,83,B20005F_083,"$17,500 to $19,999",
B20005F,84,B20005F_084,"$20,000 to $22,499",
B20005F,85,B20005F_085,"$22,500 to $24,999",
B20005F,86,B20005F_086,"$25,000 to $29,999",
B20005F,87,B20005F_087,"$30,000 to $34,999",
B20005F,88,B20005F_088,"$35,000 to $39,999",
B20005F,89,B20005F_089,"$40,000 to $44,999",
B20005F,90,B20005F_090,"$45,000 to $49,999",
B20005F,91,B20005F_091,"$50,000 to $54,999",
B20005F,92,B20005F_092,"$55,000 to $64,999",
B20005F,93,B20005F_093,"$65,000 to $74,999",
B20005F,94,B20005F_094,"$75,000 to $99,999",
B20005F,95,B20005F_095,"$100,000 or more",
,,,,
B20005G, ,,SEX BY WORK EXPERIENCE IN THE PAST 12 MONTHS BY EARNINGS IN THE PAST 12 MONTHS (IN 2018 INFLATION-ADJUSTED DOLLARS) FOR THE POPULATION 16 YEARS AND OVER (TWO OR MORE RACES),"1,5"
B20005G, ,,Universe:  Two or more races population 16 years and over,
B20005G,1,B20005G_001,Total:,
B20005G,2,B20005G_002,Male:,
B20005G,3,B20005G_003,"Worked full-time, year-round in the past 12 months:",
B20005G,4,B20005G_004,No earnings,
B20005G,5,B20005G_005,With earnings:,
B20005G,6,B20005G_006,"$1 to $2,499 or loss",
B20005G,7,B20005G_007,"$2,500 to $4,999",
B20005G,8,B20005G_008,"$5,000 to $7,499",
B20005G,9,B20005G_009,"$7,500 to $9,999",
B20005G,10,B20005G_010,"$10,000 to $12,499",
B20005G,11,B20005G_011,"$12,500 to $14,999",
B20005G,12,B20005G_012,"$15,000 to $17,499",
B20005G,13,B20005G_013,"$17,500 to $19,999",
B20005G,14,B20005G_014,"$20,000 to $22,499",
B20005G,15,B20005G_015,"$22,500 to $24,999",
B20005G,16,B20005G_016,"$25,000 to $29,999",
B20005G,17,B20005G_017,"$30,000 to $34,999",
B20005G,18,B20005G_018,"$35,000 to $39,999",
B20005G,19,B20005G_019,"$40,000 to $44,999",
B20005G,20,B20005G_020,"$45,000 to $49,999",
B20005G,21,B20005G_021,"$50,000 to $54,999",
B20005G,22,B20005G_022,"$55,000 to $64,999",
B20005G,23,B20005G_023,"$65,000 to $74,999",
B20005G,24,B20005G_024,"$75,000 to $99,999",
B20005G,25,B20005G_025,"$100,000 or more",
B20005G,26,B20005G_026,Other:,
B20005G,27,B20005G_027,No earnings,
B20005G,28,B20005G_028,With earnings:,
B20005G,29,B20005G_029,"$1 to $2,499 or loss",
B20005G,30,B20005G_030,"$2,500 to $4,999",
B20005G,31,B20005G_031,"$5,000 to $7,499",
B20005G,32,B20005G_032,"$7,500 to $9,999",
B20005G,33,B20005G_033,"$10,000 to $12,499",
B20005G,34,B20005G_034,"$12,500 to $14,999",
B20005G,35,B20005G_035,"$15,000 to $17,499",
B20005G,36,B20005G_036,"$17,500 to $19,999",
B20005G,37,B20005G_037,"$20,000 to $22,499",
B20005G,38,B20005G_038,"$22,500 to $24,999",
B20005G,39,B20005G_039,"$25,000 to $29,999",
B20005G,40,B20005G_040,"$30,000 to $34,999",
B20005G,41,B20005G_041,"$35,000 to $39,999",
B20005G,42,B20005G_042,"$40,000 to $44,999",
B20005G,43,B20005G_043,"$45,000 to $49,999",
B20005G,44,B20005G_044,"$50,000 to $54,999",
B20005G,45,B20005G_045,"$55,000 to $64,999",
B20005G,46,B20005G_046,"$65,000 to $74,999",
B20005G,47,B20005G_047,"$75,000 to $99,999",
B20005G,48,B20005G_048,"$100,000 or more",
B20005G,49,B20005G_049,Female:,
B20005G,50,B20005G_050,"Worked full-time, year-round in the past 12 months:",
B20005G,51,B20005G_051,No earnings,
B20005G,52,B20005G_052,With earnings:,
B20005G,53,B20005G_053,"$1 to $2,499 or loss",
B20005G,54,B20005G_054,"$2,500 to $4,999",
B20005G,55,B20005G_055,"$5,000 to $7,499",
B20005G,56,B20005G_056,"$7,500 to $9,999",
B20005G,57,B20005G_057,"$10,000 to $12,499",
B20005G,58,B20005G_058,"$12,500 to $14,999",
B20005G,59,B20005G_059,"$15,000 to $17,499",
B20005G,60,B20005G_060,"$17,500 to $19,999",
B20005G,61,B20005G_061,"$20,000 to $22,499",
B20005G,62,B20005G_062,"$22,500 to $24,999",
B20005G,63,B20005G_063,"$25,000 to $29,999",
B20005G,64,B20005G_064,"$30,000 to $34,999",
B20005G,65,B20005G_065,"$35,000 to $39,999",
B20005G,66,B20005G_066,"$40,000 to $44,999",
B20005G,67,B20005G_067,"$45,000 to $49,999",
B20005G,68,B20005G_068,"$50,000 to $54,999",
B20005G,69,B20005G_069,"$55,000 to $64,999",
B20005G,70,B20005G_070,"$65,000 to $74,999",
B20005G,71,B20005G_071,"$75,000 to $99,999",
B20005G,72,B20005G_072,"$100,000 or more",
B20005G,73,B20005G_073,Other:,
B20005G,74,B20005G_074,No earnings,
B20005G,75,B20005G_075,With earnings:,
B20005G,76,B20005G_076,"$1 to $2,499 or loss",
B20005G,77,B20005G_077,"$2,500 to $4,999",
B20005G,78,B20005G_078,"$5,000 to $7,499",
B20005G,79,B20005G_079,"$7,500 to $9,999",
B20005G,80,B20005G_080,"$10,000 to $12,499",
B20005G,81,B20005G_081,"$12,500 to $14,999",
B20005G,82,B20005G_082,"$15,000 to $17,499",
B20005G,83,B20005G_083,"$17,500 to $19,999",
B20005G,84,B20005G_084,"$20,000 to $22,499",
B20005G,85,B20005G_085,"$22,500 to $24,999",
B20005G,86,B20005G_086,"$25,000 to $29,999",
B20005G,87,B20005G_087,"$30,000 to $34,999",
B20005G,88,B20005G_088,"$35,000 to $39,999",
B20005G,89,B20005G_089,"$40,000 to $44,999",
B20005G,90,B20005G_090,"$45,000 to $49,999",
B20005G,91,B20005G_091,"$50,000 to $54,999",
B20005G,92,B20005G_092,"$55,000 to $64,999",
B20005G,93,B20005G_093,"$65,000 to $74,999",
B20005G,94,B20005G_094,"$75,000 to $99,999",
B20005G,95,B20005G_095,"$100,000 or more",
,,,,
B20005H, ,,"SEX BY WORK EXPERIENCE IN THE PAST 12 MONTHS BY EARNINGS IN THE PAST 12 MONTHS (IN 2018 INFLATION-ADJUSTED DOLLARS) FOR THE POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)","1,5"
B20005H, ,,"Universe:  White alone, not Hispanic or Latino population 16 years and over",
B20005H,1,B20005H_001,Total:,
B20005H,2,B20005H_002,Male:,
B20005H,3,B20005H_003,"Worked full-time, year-round in the past 12 months:",
B20005H,4,B20005H_004,No earnings,
B20005H,5,B20005H_005,With earnings:,
B20005H,6,B20005H_006,"$1 to $2,499 or loss",
B20005H,7,B20005H_007,"$2,500 to $4,999",
B20005H,8,B20005H_008,"$5,000 to $7,499",
B20005H,9,B20005H_009,"$7,500 to $9,999",
B20005H,10,B20005H_010,"$10,000 to $12,499",
B20005H,11,B20005H_011,"$12,500 to $14,999",
B20005H,12,B20005H_012,"$15,000 to $17,499",
B20005H,13,B20005H_013,"$17,500 to $19,999",
B20005H,14,B20005H_014,"$20,000 to $22,499",
B20005H,15,B20005H_015,"$22,500 to $24,999",
B20005H,16,B20005H_016,"$25,000 to $29,999",
B20005H,17,B20005H_017,"$30,000 to $34,999",
B20005H,18,B20005H_018,"$35,000 to $39,999",
B20005H,19,B20005H_019,"$40,000 to $44,999",
B20005H,20,B20005H_020,"$45,000 to $49,999",
B20005H,21,B20005H_021,"$50,000 to $54,999",
B20005H,22,B20005H_022,"$55,000 to $64,999",
B20005H,23,B20005H_023,"$65,000 to $74,999",
B20005H,24,B20005H_024,"$75,000 to $99,999",
B20005H,25,B20005H_025,"$100,000 or more",
B20005H,26,B20005H_026,Other:,
B20005H,27,B20005H_027,No earnings,
B20005H,28,B20005H_028,With earnings:,
B20005H,29,B20005H_029,"$1 to $2,499 or loss",
B20005H,30,B20005H_030,"$2,500 to $4,999",
B20005H,31,B20005H_031,"$5,000 to $7,499",
B20005H,32,B20005H_032,"$7,500 to $9,999",
B20005H,33,B20005H_033,"$10,000 to $12,499",
B20005H,34,B20005H_034,"$12,500 to $14,999",
